Giglio-pc;5;2015-11-19 23:36:49;-1;5,37;0,00;1,91;0,65;0,00;92,06
Giglio-pc;5;2015-11-19 23:36:54;-1;5,17;0,00;1,41;0,75;0,00;92,67
Giglio-pc;5;2015-11-19 23:36:59;-1;5,27;0,00;1,66;0,60;0,00;92,47
Giglio-pc;5;2015-11-19 23:37:04;-1;5,42;0,00;1,76;0,75;0,00;92,08
Giglio-pc;5;2015-11-19 23:37:09;-1;1,81;0,00;0,40;1,06;0,00;96,73
Giglio-pc;5;2015-11-19 23:37:56;-1;45,79;0,00;7,39;0,31;0,00;46,51
Giglio-pc;5;2015-11-19 23:38:01;-1;13,60;0,00;2,56;0,65;0,00;83,19
Giglio-pc;5;2015-11-19 23:38:06;-1;13,85;0,00;2,80;0,90;0,00;82,45
Giglio-pc;5;2015-11-19 23:38:11;-1;18,37;0,00;3,13;0,71;0,00;77,79
Giglio-pc;5;2015-11-19 23:38:16;-1;14,82;0,00;3,62;0,87;0,00;80,70
Giglio-pc;5;2015-11-19 23:38:21;-1;22,51;0,00;3,39;0,66;0,00;73,44
Giglio-pc;5;2015-11-19 23:38:26;-1;13,46;0,00;3,40;0,71;0,00;82,43
Giglio-pc;5;2015-11-19 23:38:31;-1;11,96;0,00;3,07;0,70;0,00;84,27
Giglio-pc;5;2015-11-19 23:38:36;-1;13,67;0,00;3,27;0,65;0,00;82,41
Giglio-pc;5;2015-11-19 23:38:41;-1;10,94;0,00;3,18;0,81;0,00;85,07
Giglio-pc;5;2015-11-19 23:38:46;-1;10,29;0,00;2,89;0,66;0,00;86,16
Giglio-pc;5;2015-11-19 23:38:51;-1;10,48;0,00;2,67;0,71;0,00;86,14
Giglio-pc;5;2015-11-19 23:38:56;-1;9,86;0,00;2,97;0,70;0,00;86,46
Giglio-pc;5;2015-11-19 23:39:01;-1;10,65;0,00;2,78;0,66;0,00;85,92
Giglio-pc;5;2015-11-19 23:39:06;-1;10,64;0,00;2,82;2,32;0,00;84,22
Giglio-pc;5;2015-11-19 23:39:11;-1;9,55;0,00;2,96;0,90;0,00;86,58
Giglio-pc;5;2015-11-19 23:39:16;-1;10,11;0,00;3,00;0,70;0,00;86,19
Giglio-pc;5;2015-11-19 23:39:21;-1;9,44;0,00;2,68;0,71;0,00;87,17
Giglio-pc;5;2015-11-19 23:39:26;-1;9,58;0,00;2,38;0,81;0,00;87,22
Giglio-pc;5;2015-11-19 23:39:31;-1;10,76;0,00;3,17;0,80;0,00;85,27
Giglio-pc;5;2015-11-19 23:39:36;-1;10,39;0,00;2,62;0,81;0,00;86,18
Giglio-pc;5;2015-11-19 23:39:41;-1;10,59;0,00;3,11;0,75;0,00;85,55
Giglio-pc;5;2015-11-19 23:39:46;-1;10,52;0,00;2,57;0,76;0,00;86,15
Giglio-pc;5;2015-11-19 23:39:51;-1;10,54;0,00;2,92;0,86;0,00;85,68
Giglio-pc;5;2015-11-19 23:39:56;-1;11,02;0,00;3,06;0,80;0,00;85,12
Giglio-pc;5;2015-11-19 23:40:01;-1;9,82;0,00;2,34;0,92;0,00;86,93
Giglio-pc;5;2015-11-19 23:40:06;-1;10,59;0,00;2,91;0,80;0,00;85,69
Giglio-pc;5;2015-11-19 23:40:11;-1;10,97;0,00;2,53;0,66;0,00;85,85
Giglio-pc;5;2015-11-19 23:40:16;-1;9,62;0,00;2,62;0,76;0,00;87,00
Giglio-pc;5;2015-11-19 23:40:21;-1;10,57;0,00;2,47;0,86;0,00;86,10
Giglio-pc;5;2015-11-19 23:40:26;-1;10,24;0,00;2,86;0,80;0,00;86,10
Giglio-pc;5;2015-11-19 23:40:31;-1;9,76;0,00;2,72;0,91;0,00;86,61
Giglio-pc;5;2015-11-19 23:40:36;-1;10,40;0,00;2,71;0,80;0,00;86,08
Giglio-pc;5;2015-11-19 23:40:41;-1;9,74;0,00;2,61;0,75;0,00;86,89
Giglio-pc;5;2015-11-19 23:40:46;-1;10,37;0,00;3,12;0,75;0,00;85,76
Giglio-pc;5;2015-11-19 23:40:51;-1;10,23;0,00;2,48;0,81;0,00;86,48
Giglio-pc;5;2015-11-19 23:40:56;-1;10,59;0,00;2,56;0,85;0,00;86,00
Giglio-pc;5;2015-11-19 23:41:01;-1;10,67;0,00;2,71;0,80;0,00;85,82
Giglio-pc;5;2015-11-19 23:41:06;-1;9,98;0,00;2,47;0,91;0,00;86,64
Giglio-pc;5;2015-11-19 23:41:11;-1;10,49;0,00;3,00;0,70;0,00;85,81
Giglio-pc;5;2015-11-19 23:41:16;-1;10,38;0,00;3,01;0,85;0,00;85,76
Giglio-pc;5;2015-11-19 23:41:21;-1;10,06;0,00;2,68;1,01;0,00;86,26
Giglio-pc;5;2015-11-19 23:41:26;-1;10,33;0,00;2,61;0,90;0,00;86,16
Giglio-pc;5;2015-11-19 23:41:31;-1;10,63;0,00;2,86;0,85;0,00;85,66
Giglio-pc;5;2015-11-19 23:41:36;-1;9,59;0,00;2,41;0,80;0,00;87,20
Giglio-pc;5;2015-11-19 23:41:41;-1;10,70;0,00;2,71;0,85;0,00;85,74
Giglio-pc;5;2015-11-19 23:41:46;-1;9,31;0,00;2,78;0,71;0,00;87,20
Giglio-pc;5;2015-11-19 23:41:51;-1;9,33;0,00;2,94;0,71;0,00;87,02
Giglio-pc;5;2015-11-19 23:41:56;-1;9,02;0,00;3,07;0,81;0,00;87,10
Giglio-pc;5;2015-11-19 23:42:01;-1;11,12;0,00;2,50;0,80;0,00;85,58
Giglio-pc;5;2015-11-19 23:42:06;-1;9,81;0,00;2,57;0,65;0,00;86,97
Giglio-pc;5;2015-11-19 23:42:11;-1;9,95;0,00;2,37;0,76;0,00;86,91
Giglio-pc;5;2015-11-19 23:42:16;-1;13,61;0,00;3,19;0,66;0,00;82,54
Giglio-pc;5;2015-11-19 23:42:21;-1;9,12;0,00;2,89;0,81;0,00;87,18
Giglio-pc;5;2015-11-19 23:42:26;-1;13,22;0,00;2,81;0,75;0,00;83,22
Giglio-pc;5;2015-11-19 23:42:31;-1;10,45;0,00;2,88;0,76;0,00;85,92
Giglio-pc;5;2015-11-19 23:42:36;-1;9,10;0,00;2,88;0,71;0,00;87,30
Giglio-pc;5;2015-11-19 23:42:41;-1;13,01;0,00;2,48;0,71;0,00;83,81
Giglio-pc;5;2015-11-19 23:42:46;-1;9,65;0,00;3,15;0,90;0,00;86,29
Giglio-pc;5;2015-11-19 23:42:51;-1;11,72;0,00;2,12;0,81;0,00;85,35
Giglio-pc;5;2015-11-19 23:42:56;-1;5,09;0,00;1,91;0,71;0,00;92,29
Giglio-pc;5;2015-11-19 23:43:46;-1;65,02;0,00;12,04;0,41;0,00;22,53
Giglio-pc;5;2015-11-19 23:43:51;-1;17,23;0,00;3,67;0,82;0,00;78,29
Giglio-pc;5;2015-11-19 23:43:56;-1;23,46;0,00;4,77;0,85;0,00;70,92
Giglio-pc;5;2015-11-19 23:44:01;-1;31,54;0,00;5,88;0,76;0,00;61,82
Giglio-pc;5;2015-11-19 23:44:06;-1;23,30;0,00;5,70;0,86;0,00;70,15
Giglio-pc;5;2015-11-19 23:44:11;-1;23,26;0,00;5,68;0,76;0,00;70,30
Giglio-pc;5;2015-11-19 23:44:16;-1;20,13;0,00;5,31;0,61;0,00;73,95
Giglio-pc;5;2015-11-19 23:44:21;-1;18,28;0,00;4,46;0,66;0,00;76,61
Giglio-pc;5;2015-11-19 23:44:26;-1;17,86;0,00;4,52;0,80;0,00;76,82
Giglio-pc;5;2015-11-19 23:44:31;-1;17,35;0,00;4,59;0,86;0,00;77,21
Giglio-pc;5;2015-11-19 23:44:36;-1;16,89;0,00;4,50;0,66;0,00;77,95
Giglio-pc;5;2015-11-19 23:44:41;-1;17,13;0,00;4,51;0,76;0,00;77,60
Giglio-pc;5;2015-11-19 23:44:46;-1;15,59;0,00;4,45;0,76;0,00;79,20
