# started on Tue Nov 10 17:08:18 2015

    30.004388455;CPU3;77725574;;instructions
    31.004599960;CPU0;1073617306;;instructions
    31.004599960;CPU1;178650427;;instructions
    31.004599960;CPU2;105728273;;instructions
    31.004599960;CPU3;130082244;;instructions
    32.004741701;CPU0;176047374;;instructions
    32.004741701;CPU1;954837834;;instructions
    32.004741701;CPU2;117253587;;instructions
    32.004741701;CPU3;119673297;;instructions
    33.004852137;CPU0;143897595;;instructions
    33.004852137;CPU1;303085945;;instructions
    33.004852137;CPU2;96579715;;instructions
    33.004852137;CPU3;85180838;;instructions
    34.005077886;CPU0;165421463;;instructions
    34.005077886;CPU1;228841609;;instructions
    34.005077886;CPU2;140783000;;instructions
    34.005077886;CPU3;154897382;;instructions
    35.005210296;CPU0;144508983;;instructions
    35.005210296;CPU1;142122657;;instructions
    35.005210296;CPU2;97265689;;instructions
    35.005210296;CPU3;197643218;;instructions
    36.005342441;CPU0;690726813;;instructions
    36.005342441;CPU1;435435790;;instructions
    36.005342441;CPU2;259141821;;instructions
    36.005342441;CPU3;193425247;;instructions
    37.008273182;CPU0;442757309;;instructions
    37.008273182;CPU1;321036395;;instructions
    37.008273182;CPU2;884741529;;instructions
    37.008273182;CPU3;349789034;;instructions
    38.008400463;CPU0;321808045;;instructions
    38.008400463;CPU1;185606595;;instructions
    38.008400463;CPU2;476038628;;instructions
    38.008400463;CPU3;118239138;;instructions
    39.008515754;CPU0;224057980;;instructions
    39.008515754;CPU1;249050897;;instructions
    39.008515754;CPU2;172971254;;instructions
    39.008515754;CPU3;193040489;;instructions
    40.008741514;CPU0;407774057;;instructions
    40.008741514;CPU1;254772519;;instructions
    40.008741514;CPU2;207218122;;instructions
    40.008741514;CPU3;230622781;;instructions
    41.008984910;CPU0;198972772;;instructions
    41.008984910;CPU1;174614520;;instructions
    41.008984910;CPU2;146703414;;instructions
    41.008984910;CPU3;149819018;;instructions
    42.009118303;CPU0;226188166;;instructions
    42.009118303;CPU1;207205911;;instructions
    42.009118303;CPU2;258039115;;instructions
    42.009118303;CPU3;151123864;;instructions
    43.009238255;CPU0;172111043;;instructions
    43.009238255;CPU1;175368062;;instructions
    43.009238255;CPU2;125332385;;instructions
    43.009238255;CPU3;132221847;;instructions
    44.009378781;CPU0;205154222;;instructions
    44.009378781;CPU1;208907309;;instructions
    44.009378781;CPU2;160525468;;instructions
    44.009378781;CPU3;178105820;;instructions
    45.009498828;CPU0;286197189;;instructions
    45.009498828;CPU1;205897694;;instructions
    45.009498828;CPU2;351986212;;instructions
    45.009498828;CPU3;225678451;;instructions
    46.009648506;CPU0;151047067;;instructions
    46.009648506;CPU1;154538320;;instructions
    46.009648506;CPU2;58534424;;instructions
    46.009648506;CPU3;65434595;;instructions
    47.009770246;CPU0;137845275;;instructions
    47.009770246;CPU1;176336608;;instructions
    47.009770246;CPU2;111758348;;instructions
    47.009770246;CPU3;82550976;;instructions
    48.009911103;CPU0;316929629;;instructions
    48.009911103;CPU1;171836684;;instructions
    48.009911103;CPU2;129108770;;instructions
    48.009911103;CPU3;216538418;;instructions
    49.010023253;CPU0;150538757;;instructions
    49.010023253;CPU1;146874211;;instructions
    49.010023253;CPU2;100448927;;instructions
    49.010023253;CPU3;87766275;;instructions
    50.010216294;CPU0;130564196;;instructions
    50.010216294;CPU1;131802837;;instructions
    50.010216294;CPU2;134589691;;instructions
    50.010216294;CPU3;117230114;;instructions
    51.010355179;CPU0;282922477;;instructions
    51.010355179;CPU1;258707513;;instructions
    51.010355179;CPU2;238411860;;instructions
    51.010355179;CPU3;323610327;;instructions
    52.010501401;CPU0;226605910;;instructions
    52.010501401;CPU1;220757459;;instructions
    52.010501401;CPU2;156291172;;instructions
    52.010501401;CPU3;139224960;;instructions
    53.010643116;CPU0;218934793;;instructions
    53.010643116;CPU1;162863520;;instructions
    53.010643116;CPU2;126318844;;instructions
    53.010643116;CPU3;160977024;;instructions
    54.010753177;CPU0;173528145;;instructions
    54.010753177;CPU1;156390566;;instructions
    54.010753177;CPU2;109038033;;instructions
    54.010753177;CPU3;153236803;;instructions
    55.010866820;CPU0;185622433;;instructions
    55.010866820;CPU1;172059475;;instructions
    55.010866820;CPU2;88161260;;instructions
    55.010866820;CPU3;165409483;;instructions
    56.010999793;CPU0;173712303;;instructions
    56.010999793;CPU1;157668273;;instructions
    56.010999793;CPU2;118301006;;instructions
    56.010999793;CPU3;136290945;;instructions
    57.011112050;CPU0;106751680;;instructions
    57.011112050;CPU1;142874757;;instructions
    57.011112050;CPU2;127402869;;instructions
    57.011112050;CPU3;135510786;;instructions
    58.011258032;CPU0;190134873;;instructions
    58.011258032;CPU1;104811267;;instructions
    58.011258032;CPU2;111047936;;instructions
    58.011258032;CPU3;84279879;;instructions
    59.011381485;CPU0;239984404;;instructions
    59.011381485;CPU1;237513895;;instructions
    59.011381485;CPU2;136610609;;instructions
    59.011381485;CPU3;190231925;;instructions
    60.011593027;CPU0;587995817;;instructions
    60.011593027;CPU1;1791224323;;instructions
    60.011593027;CPU2;783337297;;instructions
    60.011593027;CPU3;264465349;;instructions
    61.011741413;CPU0;181026828;;instructions
    61.011741413;CPU1;151744003;;instructions
    61.011741413;CPU2;140491402;;instructions
    61.011741413;CPU3;74261581;;instructions
    62.011885543;CPU0;116712013;;instructions
    62.011885543;CPU1;166281566;;instructions
    62.011885543;CPU2;173573487;;instructions
    62.011885543;CPU3;89415614;;instructions
    63.012126939;CPU0;121664591;;instructions
    63.012126939;CPU1;96078350;;instructions
    63.012126939;CPU2;82832883;;instructions
    63.012126939;CPU3;109386567;;instructions
    64.012254633;CPU0;716246640;;instructions
    64.012254633;CPU1;713661637;;instructions
    64.012254633;CPU2;647905777;;instructions
    64.012254633;CPU3;541749396;;instructions
    65.012499550;CPU0;121368127;;instructions
    65.012499550;CPU1;105144122;;instructions
    65.012499550;CPU2;89104894;;instructions
    65.012499550;CPU3;102685481;;instructions
    66.012610454;CPU0;126239373;;instructions
    66.012610454;CPU1;111658464;;instructions
    66.012610454;CPU2;98614515;;instructions
    66.012610454;CPU3;150189114;;instructions
    67.012723174;CPU0;116049187;;instructions
    67.012723174;CPU1;140103901;;instructions
    67.012723174;CPU2;77529952;;instructions
    67.012723174;CPU3;118582312;;instructions
    68.012930900;CPU0;104557345;;instructions
    68.012930900;CPU1;292858883;;instructions
    68.012930900;CPU2;72282805;;instructions
    68.012930900;CPU3;70327420;;instructions
    69.013162131;CPU0;132039649;;instructions
    69.013162131;CPU1;88593944;;instructions
    69.013162131;CPU2;108718123;;instructions
    69.013162131;CPU3;61200890;;instructions
    70.013405120;CPU0;104314880;;instructions
    70.013405120;CPU1;114712439;;instructions
    70.013405120;CPU2;65340370;;instructions
    70.013405120;CPU3;141715889;;instructions
    71.013562127;CPU0;133677704;;instructions
    71.013562127;CPU1;102818627;;instructions
    71.013562127;CPU2;98308960;;instructions
    71.013562127;CPU3;88810359;;instructions
    72.013767729;CPU0;121931949;;instructions
    72.013767729;CPU1;218323761;;instructions
    72.013767729;CPU2;89854300;;instructions
    72.013767729;CPU3;153929811;;instructions
    73.013890155;CPU0;141165420;;instructions
    73.013890155;CPU1;167426575;;instructions
    73.013890155;CPU2;83637748;;instructions
    73.013890155;CPU3;141980466;;instructions
    74.014091193;CPU0;152112159;;instructions
    74.014091193;CPU1;135213019;;instructions
    74.014091193;CPU2;86199185;;instructions
    74.014091193;CPU3;122772851;;instructions
    75.014209879;CPU0;162033933;;instructions
    75.014209879;CPU1;188553077;;instructions
    75.014209879;CPU2;110618998;;instructions
    75.014209879;CPU3;169535101;;instructions
    76.014338248;CPU0;134849257;;instructions
    76.014338248;CPU1;117278774;;instructions
    76.014338248;CPU2;102297695;;instructions
    76.014338248;CPU3;114866233;;instructions
    77.014506274;CPU0;94052850;;instructions
    77.014506274;CPU1;91747913;;instructions
    77.014506274;CPU2;77560014;;instructions
    77.014506274;CPU3;99203219;;instructions
    78.014661868;CPU0;126696296;;instructions
    78.014661868;CPU1;116281875;;instructions
    78.014661868;CPU2;65769812;;instructions
    78.014661868;CPU3;188572574;;instructions
    79.014772184;CPU0;154407362;;instructions
    79.014772184;CPU1;105972048;;instructions
    79.014772184;CPU2;75074989;;instructions
    79.014772184;CPU3;141114640;;instructions
    80.014876219;CPU0;139162086;;instructions
    80.014876219;CPU1;175734975;;instructions
    80.014876219;CPU2;151691476;;instructions
    80.014876219;CPU3;121368324;;instructions
    81.014988693;CPU0;138309059;;instructions
    81.014988693;CPU1;128890677;;instructions
    81.014988693;CPU2;115064549;;instructions
    81.014988693;CPU3;92957997;;instructions
    82.015106939;CPU0;119741590;;instructions
    82.015106939;CPU1;123677137;;instructions
    82.015106939;CPU2;106669320;;instructions
    82.015106939;CPU3;138684248;;instructions
    83.015221163;CPU0;85232893;;instructions
    83.015221163;CPU1;108688027;;instructions
    83.015221163;CPU2;78437752;;instructions
    83.015221163;CPU3;93123736;;instructions
    84.015427597;CPU0;160019076;;instructions
    84.015427597;CPU1;116932994;;instructions
    84.015427597;CPU2;76791988;;instructions
    84.015427597;CPU3;74688015;;instructions
    85.015571894;CPU0;146687631;;instructions
    85.015571894;CPU1;120255536;;instructions
    85.015571894;CPU2;72995086;;instructions
    85.015571894;CPU3;108204874;;instructions
    86.015685326;CPU0;115061037;;instructions
    86.015685326;CPU1;119179182;;instructions
    86.015685326;CPU2;70139110;;instructions
    86.015685326;CPU3;91546580;;instructions
    87.015798201;CPU0;105959402;;instructions
    87.015798201;CPU1;97663927;;instructions
    87.015798201;CPU2;54038661;;instructions
    87.015798201;CPU3;73926097;;instructions
    88.015925714;CPU0;184004973;;instructions
    88.015925714;CPU1;158197304;;instructions
    88.015925714;CPU2;205467868;;instructions
    88.015925714;CPU3;294839991;;instructions
    89.016044021;CPU0;132341702;;instructions
    89.016044021;CPU1;105057803;;instructions
    89.016044021;CPU2;69960222;;instructions
    89.016044021;CPU3;65840293;;instructions
    90.016153627;CPU0;88596721;;instructions
    90.016153627;CPU1;92258418;;instructions
    90.016153627;CPU2;67737720;;instructions
    90.016153627;CPU3;82872243;;instructions
    91.016268964;CPU0;138541076;;instructions
    91.016268964;CPU1;98212487;;instructions
    91.016268964;CPU2;98385653;;instructions
    91.016268964;CPU3;71640698;;instructions
    92.016431805;CPU0;169449031;;instructions
    92.016431805;CPU1;137146544;;instructions
    92.016431805;CPU2;86603320;;instructions
    92.016431805;CPU3;59554211;;instructions
    93.016595221;CPU0;110010226;;instructions
    93.016595221;CPU1;98672369;;instructions
    93.016595221;CPU2;98316147;;instructions
    93.016595221;CPU3;46531820;;instructions
    94.016822946;CPU0;113888026;;instructions
    94.016822946;CPU1;127957735;;instructions
    94.016822946;CPU2;101475597;;instructions
    94.016822946;CPU3;47302530;;instructions
    95.016975576;CPU0;136341588;;instructions
    95.016975576;CPU1;119251133;;instructions
    95.016975576;CPU2;76708317;;instructions
    95.016975576;CPU3;94062127;;instructions
    96.017093074;CPU0;139330022;;instructions
    96.017093074;CPU1;136311712;;instructions
    96.017093074;CPU2;78602192;;instructions
    96.017093074;CPU3;78117307;;instructions
    97.017234934;CPU0;111787072;;instructions
    97.017234934;CPU1;124672025;;instructions
    97.017234934;CPU2;91789447;;instructions
    97.017234934;CPU3;127685165;;instructions
    98.017432261;CPU0;72256220;;instructions
    98.017432261;CPU1;76592992;;instructions
    98.017432261;CPU2;69164324;;instructions
    98.017432261;CPU3;86491765;;instructions
    99.017674122;CPU0;124437673;;instructions
    99.017674122;CPU1;106055781;;instructions
    99.017674122;CPU2;81356438;;instructions
    99.017674122;CPU3;85185975;;instructions
   100.017816876;CPU0;96581371;;instructions
   100.017816876;CPU1;122009335;;instructions
   100.017816876;CPU2;98347571;;instructions
   100.017816876;CPU3;98083205;;instructions
   101.018008782;CPU0;130797794;;instructions
   101.018008782;CPU1;103560099;;instructions
   101.018008782;CPU2;76462876;;instructions
   101.018008782;CPU3;69406323;;instructions
   102.018128677;CPU0;160706062;;instructions
   102.018128677;CPU1;154676452;;instructions
   102.018128677;CPU2;109719726;;instructions
   102.018128677;CPU3;92301133;;instructions
   103.018233712;CPU0;119408216;;instructions
   103.018233712;CPU1;87662159;;instructions
   103.018233712;CPU2;97340384;;instructions
   103.018233712;CPU3;93489621;;instructions
   104.018429452;CPU0;125020265;;instructions
   104.018429452;CPU1;95825291;;instructions
   104.018429452;CPU2;87517751;;instructions
   104.018429452;CPU3;169357089;;instructions
   105.018543551;CPU0;131614998;;instructions
   105.018543551;CPU1;105767138;;instructions
   105.018543551;CPU2;110407085;;instructions
   105.018543551;CPU3;103318551;;instructions
   106.018657486;CPU0;111570686;;instructions
   106.018657486;CPU1;108570883;;instructions
   106.018657486;CPU2;89342843;;instructions
   106.018657486;CPU3;76036532;;instructions
   107.018791927;CPU0;118167303;;instructions
   107.018791927;CPU1;109214396;;instructions
   107.018791927;CPU2;116670055;;instructions
   107.018791927;CPU3;68074439;;instructions
   108.018898987;CPU0;104331243;;instructions
   108.018898987;CPU1;87162726;;instructions
   108.018898987;CPU2;91307135;;instructions
   108.018898987;CPU3;62832453;;instructions
   109.019004481;CPU0;119544613;;instructions
   109.019004481;CPU1;99701573;;instructions
   109.019004481;CPU2;101157944;;instructions
   109.019004481;CPU3;66843015;;instructions
   110.019117173;CPU0;118206777;;instructions
   110.019117173;CPU1;94968005;;instructions
   110.019117173;CPU2;84935092;;instructions
   110.019117173;CPU3;97756444;;instructions
   111.019231093;CPU0;126339848;;instructions
   111.019231093;CPU1;122187981;;instructions
   111.019231093;CPU2;88746816;;instructions
   111.019231093;CPU3;77989593;;instructions
   112.019334764;CPU0;100856898;;instructions
   112.019334764;CPU1;202251672;;instructions
   112.019334764;CPU2;100891760;;instructions
   112.019334764;CPU3;81262058;;instructions
   113.019494836;CPU0;104906136;;instructions
   113.019494836;CPU1;104840038;;instructions
   113.019494836;CPU2;77740052;;instructions
   113.019494836;CPU3;122228453;;instructions
   114.019634755;CPU0;119013792;;instructions
   114.019634755;CPU1;99836253;;instructions
   114.019634755;CPU2;92347008;;instructions
   114.019634755;CPU3;94375379;;instructions
   115.019811512;CPU0;129411657;;instructions
   115.019811512;CPU1;88678176;;instructions
   115.019811512;CPU2;80885308;;instructions
   115.019811512;CPU3;98079011;;instructions
   116.019926459;CPU0;130591247;;instructions
   116.019926459;CPU1;123248152;;instructions
   116.019926459;CPU2;83498491;;instructions
   116.019926459;CPU3;88343925;;instructions
   117.020145955;CPU0;98207993;;instructions
   117.020145955;CPU1;97658698;;instructions
   117.020145955;CPU2;76139555;;instructions
   117.020145955;CPU3;88139360;;instructions
   118.020281353;CPU0;102188057;;instructions
   118.020281353;CPU1;126362102;;instructions
   118.020281353;CPU2;104263524;;instructions
   118.020281353;CPU3;105818341;;instructions
   119.020398878;CPU0;166931543;;instructions
   119.020398878;CPU1;184322605;;instructions
   119.020398878;CPU2;68975673;;instructions
   119.020398878;CPU3;72111056;;instructions
   120.020601210;CPU0;83889828;;instructions
   120.020601210;CPU1;107750516;;instructions
   120.020601210;CPU2;78840716;;instructions
   120.020601210;CPU3;102269580;;instructions
   121.020807805;CPU0;94069109;;instructions
   121.020807805;CPU1;96145413;;instructions
   121.020807805;CPU2;85144040;;instructions
   121.020807805;CPU3;80517981;;instructions
   122.020923531;CPU0;115456931;;instructions
   122.020923531;CPU1;101016307;;instructions
   122.020923531;CPU2;71575970;;instructions
   122.020923531;CPU3;80554468;;instructions
   123.021151596;CPU0;129106540;;instructions
   123.021151596;CPU1;93327296;;instructions
   123.021151596;CPU2;73876432;;instructions
   123.021151596;CPU3;82882779;;instructions
   124.021389891;CPU0;145936732;;instructions
   124.021389891;CPU1;156941057;;instructions
   124.021389891;CPU2;100800693;;instructions
   124.021389891;CPU3;77929657;;instructions
   125.021511281;CPU0;118633603;;instructions
   125.021511281;CPU1;116520972;;instructions
   125.021511281;CPU2;96631700;;instructions
   125.021511281;CPU3;103863686;;instructions
   126.021616711;CPU0;163368140;;instructions
   126.021616711;CPU1;133589315;;instructions
   126.021616711;CPU2;119132452;;instructions
   126.021616711;CPU3;124432581;;instructions
   127.021736924;CPU0;167070406;;instructions
   127.021736924;CPU1;130052119;;instructions
   127.021736924;CPU2;91042571;;instructions
   127.021736924;CPU3;110420226;;instructions
   128.021850865;CPU0;114358489;;instructions
   128.021850865;CPU1;119004255;;instructions
   128.021850865;CPU2;91096715;;instructions
   128.021850865;CPU3;80361534;;instructions
   129.021957439;CPU0;135495181;;instructions
   129.021957439;CPU1;149540637;;instructions
   129.021957439;CPU2;70057693;;instructions
   129.021957439;CPU3;116205492;;instructions
   130.022154100;CPU0;119061789;;instructions
   130.022154100;CPU1;112988455;;instructions
   130.022154100;CPU2;83486386;;instructions
   130.022154100;CPU3;113215287;;instructions
   131.022277195;CPU0;111270709;;instructions
   131.022277195;CPU1;108470157;;instructions
   131.022277195;CPU2;87135243;;instructions
   131.022277195;CPU3;91818828;;instructions
   132.022479786;CPU0;116308501;;instructions
   132.022479786;CPU1;150676907;;instructions
   132.022479786;CPU2;84059407;;instructions
   132.022479786;CPU3;88473655;;instructions
   133.022591381;CPU0;133825420;;instructions
   133.022591381;CPU1;108942964;;instructions
   133.022591381;CPU2;73940034;;instructions
   133.022591381;CPU3;64847430;;instructions
   134.022713544;CPU0;117607978;;instructions
   134.022713544;CPU1;131563765;;instructions
   134.022713544;CPU2;85322982;;instructions
   134.022713544;CPU3;85228043;;instructions
   135.022834165;CPU0;91684578;;instructions
   135.022834165;CPU1;83352221;;instructions
   135.022834165;CPU2;69411668;;instructions
   135.022834165;CPU3;92217815;;instructions
   136.023014551;CPU0;118035015;;instructions
   136.023014551;CPU1;115121093;;instructions
   136.023014551;CPU2;92138338;;instructions
   136.023014551;CPU3;57918127;;instructions
   137.023129663;CPU0;116274683;;instructions
   137.023129663;CPU1;99069796;;instructions
   137.023129663;CPU2;61551692;;instructions
   137.023129663;CPU3;79929737;;instructions
   138.023257100;CPU0;102001680;;instructions
   138.023257100;CPU1;95903513;;instructions
   138.023257100;CPU2;57680966;;instructions
   138.023257100;CPU3;83643040;;instructions
   139.023369389;CPU0;113629535;;instructions
   139.023369389;CPU1;106433220;;instructions
   139.023369389;CPU2;79499136;;instructions
   139.023369389;CPU3;72714442;;instructions
   140.023473162;CPU0;90716988;;instructions
   140.023473162;CPU1;92504495;;instructions
   140.023473162;CPU2;53870928;;instructions
   140.023473162;CPU3;88797425;;instructions
   141.023590521;CPU0;111669814;;instructions
   141.023590521;CPU1;128016578;;instructions
   141.023590521;CPU2;77125099;;instructions
   141.023590521;CPU3;132413697;;instructions
   142.023750874;CPU0;105284167;;instructions
   142.023750874;CPU1;122366304;;instructions
   142.023750874;CPU2;67032419;;instructions
   142.023750874;CPU3;96835061;;instructions
   143.023993777;CPU0;119018368;;instructions
   143.023993777;CPU1;79555450;;instructions
   143.023993777;CPU2;114030448;;instructions
   143.023993777;CPU3;63911347;;instructions
   144.024113028;CPU0;121379202;;instructions
   144.024113028;CPU1;134521317;;instructions
   144.024113028;CPU2;77830283;;instructions
   144.024113028;CPU3;74810698;;instructions
   145.024223852;CPU0;143493858;;instructions
   145.024223852;CPU1;120102977;;instructions
   145.024223852;CPU2;64699212;;instructions
   145.024223852;CPU3;87707798;;instructions
   146.024427038;CPU0;124093485;;instructions
   146.024427038;CPU1;107703941;;instructions
   146.024427038;CPU2;64866993;;instructions
   146.024427038;CPU3;65112704;;instructions
   147.024625341;CPU0;115892771;;instructions
   147.024625341;CPU1;117327518;;instructions
   147.024625341;CPU2;84882977;;instructions
   147.024625341;CPU3;86440403;;instructions
   148.024850603;CPU0;113861604;;instructions
   148.024850603;CPU1;92608384;;instructions
   148.024850603;CPU2;69160252;;instructions
   148.024850603;CPU3;97843625;;instructions
   149.024996101;CPU0;102963441;;instructions
   149.024996101;CPU1;104507204;;instructions
   149.024996101;CPU2;72312234;;instructions
   149.024996101;CPU3;72595872;;instructions
   150.025136880;CPU0;127245396;;instructions
   150.025136880;CPU1;169215890;;instructions
   150.025136880;CPU2;66360166;;instructions
   150.025136880;CPU3;101673031;;instructions
   151.025266177;CPU0;151059645;;instructions
   151.025266177;CPU1;113425347;;instructions
   151.025266177;CPU2;65432923;;instructions
   151.025266177;CPU3;50926973;;instructions
   152.025466856;CPU0;115692522;;instructions
   152.025466856;CPU1;155990485;;instructions
   152.025466856;CPU2;76139649;;instructions
   152.025466856;CPU3;53632034;;instructions
   153.025579640;CPU0;94437778;;instructions
   153.025579640;CPU1;107774219;;instructions
   153.025579640;CPU2;108598149;;instructions
   153.025579640;CPU3;59411542;;instructions
   154.025711210;CPU0;129480274;;instructions
   154.025711210;CPU1;141438141;;instructions
   154.025711210;CPU2;90154897;;instructions
   154.025711210;CPU3;55045206;;instructions
   155.025837367;CPU0;171559115;;instructions
   155.025837367;CPU1;99215110;;instructions
   155.025837367;CPU2;129285101;;instructions
   155.025837367;CPU3;92615575;;instructions
   156.025982286;CPU0;106548166;;instructions
   156.025982286;CPU1;126517376;;instructions
   156.025982286;CPU2;83045115;;instructions
   156.025982286;CPU3;85136801;;instructions
   157.026119603;CPU0;93065421;;instructions
   157.026119603;CPU1;109727748;;instructions
   157.026119603;CPU2;113397818;;instructions
   157.026119603;CPU3;63046825;;instructions
   158.026326968;CPU0;159623824;;instructions
   158.026326968;CPU1;264027609;;instructions
   158.026326968;CPU2;92720940;;instructions
   158.026326968;CPU3;104982797;;instructions
   159.026529191;CPU0;114557049;;instructions
   159.026529191;CPU1;193647856;;instructions
   159.026529191;CPU2;73681438;;instructions
   159.026529191;CPU3;68572016;;instructions
   160.026644090;CPU0;127348816;;instructions
   160.026644090;CPU1;160800113;;instructions
   160.026644090;CPU2;88864179;;instructions
   160.026644090;CPU3;109365709;;instructions
   161.026842986;CPU0;93242145;;instructions
   161.026842986;CPU1;122263774;;instructions
   161.026842986;CPU2;105717616;;instructions
   161.026842986;CPU3;117964409;;instructions
   162.027049855;CPU0;124735655;;instructions
   162.027049855;CPU1;131179827;;instructions
   162.027049855;CPU2;65556207;;instructions
   162.027049855;CPU3;68839097;;instructions
   163.027258569;CPU0;101998316;;instructions
   163.027258569;CPU1;130143807;;instructions
   163.027258569;CPU2;90931776;;instructions
   163.027258569;CPU3;108945954;;instructions
   164.027500359;CPU0;126610063;;instructions
   164.027500359;CPU1;105053776;;instructions
   164.027500359;CPU2;95730780;;instructions
   164.027500359;CPU3;79145143;;instructions
   165.027626736;CPU0;99866590;;instructions
   165.027626736;CPU1;86546072;;instructions
   165.027626736;CPU2;69456979;;instructions
   165.027626736;CPU3;112416898;;instructions
   166.027767187;CPU0;99403690;;instructions
   166.027767187;CPU1;108512110;;instructions
   166.027767187;CPU2;90085253;;instructions
   166.027767187;CPU3;87213675;;instructions
